att48.tsp, 35005.16485830586, 1000.372582415163, 71.76666666666667
eil51.opt.tour, 0.0, 0.0, 0.0
brazil58.tsp, 0.0, 0.0, 0.0
ch150.tsp, 6862.704439076827, 137.4906579488981, 964.9666666666667
pr226.tsp, 112502.86833094932, 9631.894502008161, 1130.5666666666666
eil51.tsp, 440.7575954740604, 5.247085210317913, 70.06666666666666
rat99.tsp, 1261.2838413679606, 27.5559337273475, 413.9
pr144.tsp, 75257.55440140114, 6070.984407360611, 488.1333333333333
gr96.tsp, 541.4653592966207, 15.55565707427688, 272.93333333333334
kroC100.opt.tour, 0.0, 0.0, 0.0
bier127.tsp, 124839.99773198742, 3171.940332917227, 505.23333333333335
berlin52.tsp, 7984.693699902416, 298.6297265275598, 52.06666666666667
ulysses22.tsp, 77.52403967979944, 2.2553965525369906, 6.433333333333334
kroB150.tsp, 28003.377534576364, 699.4652758973556, 922.9
st70.opt.tour, 0.0, 0.0, 0.0
pr136.tsp, 100441.11227804919, 2674.667533903276, 723.2333333333333
gr21.tsp, 0.0, 0.0, 0.0
eil101.tsp, 665.7483832563037, 9.619080193961214, 400.3666666666667
pr299.tsp, 52380.379231506566, 2151.293618900996, 5732.233333333334
dantzig42.tsp, 771.1292625666584, 28.12149041034223, 38.233333333333334
ch150.opt.tour, 0.0, 0.0, 0.0
fri26.tsp, 0.0, 0.0, 0.0
bays29.tsp, 9316.483140792556, 206.63140159915707, 16.866666666666667
rat195.tsp, 2401.7719717113932, 28.436148414147617, 3489.0333333333333
a280.tsp, 2842.627510556839, 118.10822995434987, 3126.1
pr107.tsp, 51958.683833852374, 5597.508459828308, 263.73333333333335
pr76.opt.tour, 0.0, 0.0, 0.0
brg180.tsp, 0.0, 0.0, 0.0
eil76.tsp, 565.2553660389443, 12.84660130502675, 207.83333333333334
ulysses16.opt.tour, 0.0, 0.0, 0.0
gr120.opt.tour, 0.0, 0.0, 0.0
gr24.opt.tour, 0.0, 0.0, 0.0
bayg29.tsp, 10245.18106202224, 280.4846930127868, 17.233333333333334
brg180.opt.tour, 0.0, 0.0, 0.0
att48.opt.tour, 0.0, 0.0, 0.0
kroB100.tsp, 23295.420076124065, 737.9806502774456, 307.96666666666664
lin105.opt.tour, 0.0, 0.0, 0.0
pr264.tsp, 64347.85416613797, 5787.266173737309, 1765.6666666666667
gr137.tsp, 766.5234548884182, 29.289433888956808, 643.3666666666667
eil76.opt.tour, 0.0, 0.0, 0.0
swiss42.tsp, 0.0, 0.0, 0.0
kroA100.opt.tour, 0.0, 0.0, 0.0
gr96.opt.tour, 0.0, 0.0, 0.0
kroD100.opt.tour, 0.0, 0.0, 0.0
kroB200.tsp, 31859.486409366888, 1166.170193048312, 1933.3333333333333
ulysses16.tsp, 75.41146003380192, 2.0724453954655147, 2.566666666666667
kroA150.tsp, 28098.91146653312, 647.0818019161776, 817.0333333333333
si175.tsp, 0.0, 0.0, 0.0
hk48.tsp, 0.0, 0.0, 0.0
bestSolutions.txt, 0.0, 0.0, 0.0
kroC100.tsp, 21967.282128603074, 651.0914973980019, 294.46666666666664
kroA200.tsp, 31247.813380417778, 736.2523193795354, 2000.2
bays29.opt.tour, 0.0, 0.0, 0.0
ch130.tsp, 6485.755893491778, 158.143900369346, 617.3333333333334
gr17.tsp, 0.0, 0.0, 0.0
tsp225.tsp, 4105.781784866743, 83.24407449468895, 3011.133333333333
ts225.tsp, 151410.32068184085, 9690.572636721325, 690.3
st70.tsp, 710.6484977553642, 23.08369059113002, 121.4
gr48.tsp, 0.0, 0.0, 0.0
lin105.tsp, 15729.044905264138, 759.5071340518277, 277.2
ulysses22.opt.tour, 0.0, 0.0, 0.0
kroD100.tsp, 22726.337870682615, 647.063851496825, 299.3
gr229.tsp, 1778.4707021171787, 40.869540164088136, 2926.766666666667
gr48.opt.tour, 0.0, 0.0, 0.0
d198.tsp, 17606.233701208384, 929.4914201350449, 1769.5333333333333
kroE100.tsp, 23298.18826592278, 840.7628421352382, 305.93333333333334
pr152.tsp, 86806.41179648359, 7671.826206626873, 662.4666666666667
ch130.opt.tour, 0.0, 0.0, 0.0
gr202.opt.tour, 0.0, 0.0, 0.0
bayg29.opt.tour, 0.0, 0.0, 0.0
burma14.tsp, 32.97470741281647, 1.8045521216119527, 1.6
pr76.tsp, 113100.8370937441, 2980.716468992684, 173.5
berlin52.opt.tour, 0.0, 0.0, 0.0
tsp225.opt.tour, 0.0, 0.0, 0.0
rd100.opt.tour, 0.0, 0.0, 0.0
a280.opt.tour, 0.0, 0.0, 0.0
u159.tsp, 46784.658715509424, 2336.1005890401602, 722.8666666666667
gr24.tsp, 0.0, 0.0, 0.0
rd100.tsp, 8414.639129642468, 358.6154175115293, 281.8666666666667
eil101.opt.tour, 0.0, 0.0, 0.0
fri26.opt.tour, 0.0, 0.0, 0.0
gr120.tsp, 1683.6141564584211, 21.325151228389164, 688.2
kroA100.tsp, 22446.74539983175, 683.9554174603709, 285.4
gil262.tsp, 2567.977118034231, 53.94127794692132, 3828.4
pr124.tsp, 68275.92506624173, 4867.444496422762, 273.3
gr202.tsp, 516.7589030852849, 8.693639715392154, 2540.133333333333
xray.problems, 0.0, 0.0, 0.0
